Tissue.origin	Cancer.type	Subtype	Gene.name1	Aberrance.type1	Aberrance.site1	Gene.name2	Aberrance.type2	Aberrance.site2	Description	Source	PMID
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	RAD51B	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	RAD51C	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAN1	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCE	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCM	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	POLQ	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	RAD51C	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAN1	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCE	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCM	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	POLQ	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	RAD51D	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	FAAP20	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	CHEK2	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	FAN1	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	FANCE	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	FANCM	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	POLQ	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	ATM	alteration	NA	CDK12	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	FAAP20	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	FAN1	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	FANCE	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	FANCM	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAAP20	alteration	NA	POLQ	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	FAAP20	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	FAN1	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	FANCE	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	FANCM	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CHEK2	alteration	NA	POLQ	alteration	NA	"Sixteen HR-related genes harbored 2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	CHEK2	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAN1	alteration	NA	FANCE	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAN1	alteration	NA	FANCM	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FAN1	alteration	NA	POLQ	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	FAN1	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCE	alteration	NA	FANCM	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity (COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	FANCE	alteration	NA	POLQ	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
Breast	Invasive Breast Carcinoma	NA	CDK12	alteration	NA	FANCE	alteration	NA	"Sixteen HR-related genes harbored  2 bi-allelic pathogenic events, and demonstrated statistically significant evidence of mutual exclusivity ( COMET test), consistent with the hypothesis that these genes may be in an epistatic interaction."	Algorithm	29021619
